"","id","yPos","xPos","race","lat","lon","ward","age","sex"
"957",620522,1450,1180,"Black",38.85880770428,-76.9721828506311,"Ward 8","55-64","Male"
"958",397360,1002,1116,"Black",38.8993011292774,-76.9803123826638,"Ward 6","55-64","Male"
"959",423679,298,739,"Black",38.9630139965397,-77.0274196887486,"Ward 4","55-64","Male"
"960",812646,1597,901,"Black",38.845512513304,-77.0072242310277,"Ward 8","35-54","Male"
"961",536125,1009,1171,"Black",38.8986876842665,-76.9733338084302,"Ward 7","55-64","Male"
"962",313009,1228,1475,"Black",38.8788950439477,-76.9353464814363,"Ward 7","65-74","Male"
"963",476980,429,965,"Black",38.9512011429864,-76.999113051891,"Ward 5","35-54","Male"
"964",983607,323,686,"Black",38.9607771867702,-77.0341470923758,"Ward 4","55-64","Male"
"965",425263,362,800,"Black",38.9572493649801,-77.0198257609842,"Ward 4","65-74","Male"
"966",870600,717,636,"Black",38.9251585405624,-77.0403486949109,"Ward 1","35-54","Male"
"967",372823,910,1469,"Black",38.907711598706,-76.9359840104264,"Ward 7","75 plus","Male"
"968",826519,534,1054,"Black",38.9416823439983,-76.9880453556931,"Ward 5","75 plus","Female"
"969",952874,269,757,"Black",38.9656921445537,-77.0252413444966,"Ward 4","55-64","Male"
"970",902088,654,1214,"Black",38.9308524940899,-76.9679446960145,"Ward 5","75 plus","Male"
"971",900178,910,798,"Black",38.9077091555354,-77.0200279822092,"Ward 6","75 plus","Male"
"972",621460,947,837,"Black",38.90431442638,-77.0152476219439,"Ward 6","65-74","Male"
"973",481943,921,1046,"Black",38.9066389409833,-76.9890143684882,"Ward 5","75 plus","Male"
"974",397574,1101,1304,"Black",38.8903493809161,-76.9567062521437,"Ward 7","55-64","Male"
"975",692431,1386,1170,"Black",38.8645670901785,-76.9735072801111,"Ward 8","65-74","Male"
"976",469183,935,981,"Black",38.90541020785,-76.997159095118,"Ward 6","35-54","Female"
"977",709623,452,805,"Black",38.9491125692113,-77.0191487876497,"Ward 4","55-64","Male"
"978",964013,1518,1013,"Black",38.8526196254479,-76.9931019087378,"Ward 8","35-54","Male"
"979",287651,994,1117,"Black",38.900073085102,-76.9801270933476,"Ward 5","75 plus","Male"
"980",598132,1097,1306,"Black",38.8907694707424,-76.9564698877853,"Ward 7","65-74","Male"
"981",572075,457,976,"Black",38.9486086348862,-76.9977283400915,"Ward 5","75 plus","Male"
"982",833649,401,800,"Black",38.9537208429146,-77.0197710399913,"Ward 4","55-64","Male"
"983",447223,927,773,"Black",38.9061248075625,-77.0232038932874,"Ward 2","35-54","Male"
"984",103200,929,1142,"Black",38.9059069057417,-76.9770311724908,"Ward 5","75 plus","Male"
"985",232805,95,675,"Black",38.9814412862496,-77.0355283379368,"Ward 4","35-54","Male"
"986",552722,1509,1215,"Black",38.853466261209,-76.967808507405,"Ward 8","65-74","Male"
"987",781413,958,1375,"Black",38.9033437658096,-76.9477702337434,"Ward 7","35-54","Male"
"988",204350,346,691,"Black",38.9587176463938,-77.0334082410577,"Ward 4","35-54","Male"
"989",715374,781,1058,"Black",38.9193458030014,-76.987560158473,"Ward 5","55-64","Male"
"990",956561,533,967,"Black",38.9417750240624,-76.9988865102249,"Ward 5","35-54","Male"
"991",229829,331,798,"Black",38.9600952385926,-77.0200188271887,"Ward 4","65-74","Male"
"992",688283,1100,1600,"Black",38.8904603236887,-76.9196100385604,"Ward 7","65-74","Male"
"993",729463,1098,1556,"Black",38.8906669858237,-76.9250989568326,"Ward 7","55-64","Male"
"994",344905,1694,961,"Black",38.8367194399602,-76.9996950256764,"Ward 8","65-74","Male"
"995",584598,487,703,"Black",38.9459623774874,-77.031962327714,"Ward 4","75 plus","Male"
"996",694352,1007,1402,"Black",38.8988732530983,-76.944422376888,"Ward 7","75 plus","Male"
"997",403857,1778,889,"Black",38.8291603276474,-77.0087066026222,"Ward 8","65-74","Male"
"998",377560,849,703,"Black",38.9131901502494,-77.0319664314743,"Ward 2","75 plus","Male"
"999",683631,917,1103,"Black",38.90701017637,-76.9818809566046,"Ward 5","65-74","Male"
"1000",319052,1115,1301,"Black",38.8890902449997,-76.957085977763,"Ward 7","55-64","Male"
"1001",450838,924,1084,"Black",38.9063896037969,-76.9842781900008,"Ward 5","35-54","Female"
"1002",456363,1351,1200,"Black",38.8677733964634,-76.969673395061,"Ward 7","75 plus","Female"
"1003",312996,1180,1514,"Black",38.883214435081,-76.9304630423055,"Ward 7","75 plus","Female"
"1004",342456,1352,1259,"Black",38.8676950312722,-76.9623293156854,"Ward 7","75 plus","Male"
"1005",111312,655,767,"Black",38.9307104056965,-77.024009381468,"Ward 1","55-64","Male"
"1006",433182,768,1102,"Black",38.9205043786633,-76.9820229968372,"Ward 5","65-74","Male"
"1007",702484,356,687,"Black",38.9577893702536,-77.0339201233194,"Ward 4","65-74","Male"
"1008",847061,985,1399,"Black",38.900918996544,-76.9448092998719,"Ward 7","18-34","Female"
"1009",515322,399,788,"Black",38.9539301472308,-77.021280419527,"Ward 4","75 plus","Male"
"1010",583560,943,1041,"Black",38.9046521336921,-76.9896724725921,"Ward 5","55-64","Male"
"1011",257966,107,702,"Black",38.9803316885246,-77.032111349506,"Ward 4","65-74","Male"
"1012",833321,984,963,"Black",38.9009855287411,-76.9994485584317,"Ward 6","18-34","Male"
"1013",249814,435,985,"Black",38.9506390958368,-76.9965958164737,"Ward 5","35-54","Female"
"1014",308893,972,1375,"Black",38.902083577023,-76.9477991392814,"Ward 7","75 plus","Male"
"1015",732007,1029,1094,"Black",38.8969111402002,-76.9829766140952,"Ward 6","18-34","Male"
"1016",406446,1304,1200,"Black",38.8720365555055,-76.9697407692667,"Ward 7","75 plus","Male"
"1017",285338,1234,1451,"Black",38.8783346231746,-76.9382481526444,"Ward 7","55-64","Male"
"1018",107324,1228,1502,"Black",38.8788527692549,-76.9319430609067,"Ward 7","55-64","Male"
"1019",925652,1031,971,"Black",38.8967274909922,-76.9983712150738,"Ward 6","18-34","Female"
"1020",873662,710,721,"Black",38.9257363459841,-77.02966624381,"Ward 1","75 plus","Male"
"1021",341868,850,760,"Black",38.9131007852038,-77.0247896783825,"Ward 6","65-74","Male"
"1022",484105,470,768,"Black",38.9474941411752,-77.023804300103,"Ward 4","75 plus","Male"
"1023",462949,958,950,"Black",38.9033339326422,-77.001087922125,"Ward 6","18-34","Female"
"1024",210704,1382,1320,"Black",38.8649687459203,-76.9546671703166,"Ward 7","75 plus","Female"
"1025",567910,1065,1382,"Black",38.8936810741248,-76.9469340327621,"Ward 7","18-34","Male"
"1026",654032,1194,1241,"Black",38.8819704779934,-76.9646043450212,"Ward 7","35-54","Male"
"1027",213321,939,1068,"Black",38.9050799894844,-76.9862316539018,"Ward 5","55-64","Female"
"1028",415544,288,751,"Black",38.9639488099285,-77.0259746387182,"Ward 4","75 plus","Male"
"1029",549162,893,1090,"Black",38.9091867681812,-76.983560615324,"Ward 5","55-64","Male"
"1030",357301,1730,997,"Black",38.8334398830611,-76.9951090557341,"Ward 8","75 plus","Male"
"1031",494650,871,896,"Black",38.9111883109277,-77.0078328761754,"Ward 5","55-64","Male"
"1032",672811,360,818,"Black",38.9574550296881,-77.0175254178788,"Ward 4","55-64","Male"
"1033",588267,1542,927,"Black",38.8504835633853,-77.0038773618842,"Ward 8","35-54","Male"
"1034",963973,947,1169,"Black",38.9042877953425,-76.9736353352002,"Ward 5","75 plus","Male"
"1035",554056,710,1191,"Black",38.9257556863868,-76.9708289103984,"Ward 5","35-54","Male"
"1036",231915,543,899,"Black",38.9408925079846,-77.0074259829172,"Ward 5","75 plus","Male"
"1037",562215,1086,1416,"Black",38.8917514838804,-76.9426779284625,"Ward 7","65-74","Female"
"1038",564126,787,908,"Black",38.9188019458863,-77.0062413032314,"Ward 5","55-64","Male"
"1039",970160,1023,1092,"Black",38.8974132853221,-76.9832482019662,"Ward 6","55-64","Male"
"1040",579655,526,810,"Black",38.9423704699365,-77.0185118523728,"Ward 4","65-74","Male"
"1041",940491,415,954,"Black",38.952464458655,-77.0004748692808,"Ward 5","18-34","Male"
"1042",147891,1415,1035,"Black",38.8619532263726,-76.9903666862565,"Ward 8","18-34","Male"
"1043",843364,524,754,"Black",38.9426333825086,-77.0255571441892,"Ward 4","75 plus","Male"
"1044",311889,812,949,"Black",38.9165654733354,-77.0011136673411,"Ward 5","55-64","Male"
"1045",552006,746,1068,"Black",38.9224701381673,-76.9862925140602,"Ward 5","65-74","Male"
"1046",554735,349,295,"Black",38.9584529868729,-77.0830288630144,"Ward 3","55-64","Male"
"1047",729466,765,1126,"Black",38.920809686567,-76.9790471385594,"Ward 5","75 plus","Male"
"1048",997201,919,1527,"Black",38.9068193942555,-76.928837302947,"Ward 7","55-64","Male"
"1049",160174,1132,1273,"Black",38.8875864741464,-76.9606463771976,"Ward 7","55-64","Male"
"1050",399183,1237,1223,"Black",38.8780772996476,-76.9668583101089,"Ward 7","18-34","Male"
"1051",676244,820,836,"Black",38.9158297711608,-77.0152568875062,"Ward 1","75 plus","Male"
"1052",192397,956,1510,"Black",38.903498546928,-76.9308660217121,"Ward 7","35-54","Male"
"1053",666774,895,733,"Black",38.9089804602503,-77.0282039128206,"Ward 2","65-74","Male"
"1054",699961,1223,839,"Black",38.8793867507596,-77.0148771098371,"Ward 6","35-54","Male"
"1055",281016,1720,934,"Black",38.8343490159443,-77.003068879582,"Ward 8","35-54","Male"
"1056",624111,820,884,"Black",38.9157869949876,-77.0093332273919,"Ward 5","35-54","Male"
"1057",387907,463,823,"Black",38.948120715074,-77.0169248752578,"Ward 4","18-34","Female"
"1058",654481,364,700,"Black",38.9570869768068,-77.0323827673345,"Ward 4","65-74","Male"
"1059",372085,1074,1452,"Black",38.8928479840266,-76.9381423485381,"Ward 7","35-54","Male"
"1060",680608,1410,1317,"Black",38.8624023551504,-76.9550437425403,"Ward 7","35-54","Male"
"1061",587835,1669,1022,"Black",38.8390281972332,-76.9920679773494,"Ward 8","55-64","Male"
"1062",319718,1427,1176,"Black",38.8608753284106,-76.9727173338928,"Ward 8","55-64","Male"
"1063",322300,912,1521,"Black",38.9075288430575,-76.9295086188483,"Ward 7","65-74","Male"
"1064",618773,481,895,"Black",38.9464939420668,-77.0079755224634,"Ward 5","65-74","Male"
"1065",800486,1245,1194,"Black",38.8773362309545,-76.9704766953968,"Ward 7","75 plus","Male"
"1066",139731,842,697,"Black",38.9138139384217,-77.0327242663536,"Ward 2","18-34","Male"
"1067",845719,1110,1186,"Black",38.8896029928289,-76.9714993182631,"Ward 7","35-54","Male"
"1068",315432,436,712,"Black",38.9505425929667,-77.0308152619786,"Ward 4","55-64","Female"
"1069",490258,1746,871,"Black",38.8320296731173,-77.0108953562695,"Ward 8","65-74","Male"
"1070",948196,1578,1028,"Black",38.8472485093088,-76.9913325370909,"Ward 8","65-74","Male"
"1071",289827,1107,1424,"Black",38.8898534395679,-76.9416393611811,"Ward 7","55-64","Male"
"1072",166753,1680,1002,"Black",38.8379988092843,-76.9944940121171,"Ward 8","35-54","Male"
"1073",298765,755,715,"Black",38.9217228009023,-77.0304992566828,"Ward 1","18-34","Male"
"1074",618672,170,733,"Black",38.9746585776522,-77.0282406759525,"Ward 4","35-54","Male"
"1075",171948,1028,1011,"Black",38.8969696200746,-76.9934168020032,"Ward 6","55-64","Female"
"1076",637115,1349,1057,"Black",38.867904078598,-76.9876490137537,"Ward 8","35-54","Male"
"1077",176304,395,966,"Black",38.9542335395897,-76.9990323823987,"Ward 4","35-54","Male"
"1078",226482,1171,1037,"Black",38.8840654411507,-76.9900980882649,"Ward 6","55-64","Male"
"1079",296878,1482,1071,"Black",38.85590982794,-76.9859402779427,"Ward 8","55-64","Female"
"1080",622451,613,369,"Black",38.9345804463989,-77.0738192657037,"Ward 3","65-74","Male"
"1081",924298,1523,941,"Black",38.8522498361344,-77.002157067879,"Ward 8","55-64","Female"
"1082",638179,403,968,"Black",38.9535472480104,-76.9988023655207,"Ward 5","55-64","Male"
"1083",829285,1728,948,"Black",38.8336664065976,-77.0013205455292,"Ward 8","65-74","Male"
"1084",189393,931,1071,"Black",38.9057217873965,-76.9858507544217,"Ward 5","35-54","Male"
"1085",851868,1025,1487,"Black",38.8972303975057,-76.9338181292498,"Ward 7","75 plus","Male"
"1086",230930,1092,1319,"Black",38.8911879334209,-76.9548691103929,"Ward 7","18-34","Male"
"1087",948594,843,696,"Black",38.9137429879853,-77.0328923334661,"Ward 2","65-74","Male"
"1088",764224,1541,1134,"Black",38.8505493144859,-76.9780396767216,"Ward 8","35-54","Male"
"1089",343223,1433,1192,"Black",38.8603349051697,-76.9707215218312,"Ward 8","35-54","Male"
"1090",698720,1063,1574,"Black",38.8937865376062,-76.9229471945165,"Ward 7","75 plus","Male"
"1091",650894,1430,1103,"Black",38.8606419926045,-76.9819368034883,"Ward 8","35-54","Female"
"1092",986871,346,763,"Black",38.9587233757892,-77.024469877763,"Ward 4","65-74","Male"
"1093",898143,436,862,"Black",38.9505935365622,-77.0120532129675,"Ward 4","75 plus","Male"
"1094",298502,761,844,"Black",38.9211543582801,-77.0143282281566,"Ward 1","55-64","Male"
"1095",965593,924,1157,"Black",38.9063936587441,-76.9750747429332,"Ward 5","35-54","Male"
"1096",635411,348,944,"Black",38.9585579461716,-77.0017373437259,"Ward 4","35-54","Male"
"1097",390949,362,774,"Black",38.9572721063807,-77.0230276355346,"Ward 4","75 plus","Male"
"1098",718285,904,1041,"Black",38.9082247666903,-76.9896249412304,"Ward 5","55-64","Male"
"1099",492083,453,758,"Black",38.9489959311309,-77.025043830415,"Ward 4","35-54","Male"
"1100",402726,910,1521,"Black",38.9076457771078,-76.9295132890489,"Ward 7","55-64","Male"
"1101",121590,1440,1110,"Black",38.8596986282825,-76.980999617533,"Ward 8","35-54","Male"
"1102",327312,1210,1028,"Black",38.8805207852969,-76.9912431434527,"Ward 6","35-54","Male"
"1103",735931,864,1469,"Black",38.9118444770721,-76.9360252707732,"Ward 7","18-34","Male"
"1104",257694,568,1105,"Black",38.9386220844969,-76.9816108109216,"Ward 5","35-54","Male"
"1105",798422,1056,1518,"Black",38.894473082352,-76.92985917105,"Ward 7","75 plus","Male"
"1106",327758,314,666,"Black",38.9615459690624,-77.0366215495626,"Ward 4","55-64","Male"
"1107",229045,1098,1320,"Black",38.8906307758767,-76.9547058581715,"Ward 7","55-64","Male"
"1108",372467,877,860,"Black",38.9106805535749,-77.0123483257863,"Ward 5","35-54","Male"
"1109",208543,917,1103,"Black",38.9070254061982,-76.9819170384093,"Ward 5","55-64","Male"
"1110",286210,1109,1194,"Black",38.8896488976289,-76.9705435672243,"Ward 7","65-74","Male"
"1111",303790,510,961,"Black",38.9438876815406,-76.9996132525445,"Ward 5","55-64","Male"
"1112",770629,1029,1110,"Black",38.8969275160408,-76.981025410369,"Ward 6","35-54","Female"
"1113",823530,427,728,"Black",38.9513960687565,-77.0287963949618,"Ward 4","75 plus","Male"
"1114",877159,695,769,"Black",38.9271220460135,-77.0237071416624,"Ward 1","55-64","Male"
"1115",935164,603,787,"Black",38.9354783495313,-77.0214433248921,"Ward 4","65-74","Male"
"1116",437238,945,1389,"Black",38.9044951441252,-76.9460955224484,"Ward 7","65-74","Male"
"1117",131826,394,834,"Black",38.9543679515154,-77.0156111661912,"Ward 4","75 plus","Male"
"1118",771203,1649,896,"Black",38.8407842391968,-77.0077988661007,"Ward 8","65-74","Female"
"1119",384782,1654,915,"Black",38.8403825196123,-77.0054560714967,"Ward 8","35-54","Male"
"1120",589169,955,1554,"Black",38.9035621184802,-76.9254575831962,"Ward 7","35-54","Male"
"1121",918177,551,911,"Black",38.9401443121022,-77.0058711849801,"Ward 5","35-54","Female"
"1122",952406,381,915,"Black",38.9555664086884,-77.0053842806643,"Ward 4","55-64","Male"
"1123",538644,276,368,"Black",38.9650171262851,-77.0738745615139,"Ward 3","75 plus","Female"
"1124",332979,1395,1336,"Black",38.8637553485921,-76.9526999338017,"Ward 7","55-64","Male"
"1125",285053,740,1056,"Black",38.9230853903403,-76.9877632708445,"Ward 5","35-54","Female"
"1126",426243,1363,1109,"Black",38.8666662704209,-76.9810896996994,"Ward 8","55-64","Male"
"1127",237727,508,1031,"Black",38.9440344340596,-76.990854505748,"Ward 5","35-54","Male"
"1128",532478,1001,1124,"Black",38.8994350841309,-76.9793024627655,"Ward 6","35-54","Male"
"1129",171264,1523,1130,"Black",38.852242863634,-76.9784573445208,"Ward 8","55-64","Male"
"1130",850307,596,615,"Black",38.936058474388,-77.0429558770771,"Ward 4","65-74","Male"
"1131",330317,938,1135,"Black",38.9050939232214,-76.9779025134868,"Ward 5","35-54","Male"
"1132",789351,999,1129,"Black",38.8996162488278,-76.9785807943291,"Ward 6","35-54","Male"
"1133",924655,1215,945,"Black",38.8800432210792,-77.0016224931788,"Ward 6","55-64","Male"
"1134",488679,1194,1392,"Black",38.881958328689,-76.9457066559866,"Ward 7","55-64","Male"
"1135",207352,1627,927,"Black",38.842762507958,-77.0039228519496,"Ward 8","55-64","Male"
"1136",124025,1658,1020,"Black",38.8400073994005,-76.9922387395453,"Ward 8","75 plus","Female"
"1137",842809,1412,931,"Black",38.862229837234,-77.0034422543323,"Ward 8","65-74","Male"
"1138",880384,1065,1363,"Black",38.8936007520321,-76.9493240612722,"Ward 7","75 plus","Male"
"1139",739688,1691,1005,"Black",38.8370178357928,-76.9941628773716,"Ward 8","35-54","Male"
"1140",891997,376,995,"Black",38.9559929176757,-76.9953736791901,"Ward 4","75 plus","Male"
"1141",919557,525,901,"Black",38.9424549222233,-77.0071572003262,"Ward 5","75 plus","Male"
"1142",952627,360,715,"Black",38.9574104459964,-77.030485262686,"Ward 4","55-64","Male"
"1143",839880,1144,1554,"Black",38.8864763199004,-76.9254092263242,"Ward 7","65-74","Male"
"1144",930892,1383,1334,"Black",38.8649147186414,-76.9529122825728,"Ward 7","18-34","Male"
"1145",849513,842,915,"Black",38.9138586436183,-77.0054707709063,"Ward 5","65-74","Male"
"1146",456815,474,1022,"Black",38.9471167888351,-76.9920299408915,"Ward 5","65-74","Male"
"1147",877785,712,693,"Black",38.9256223487705,-77.033165319168,"Ward 1","35-54","Female"
"1148",637750,956,1482,"Black",38.9035494217971,-76.9344283091323,"Ward 7","65-74","Male"
"1149",439943,1687,1010,"Black",38.837326952174,-76.9935822965292,"Ward 8","55-64","Male"
"1150",403691,964,964,"Black",38.9027964242627,-76.9992983618597,"Ward 6","35-54","Female"
"1151",406469,1427,1272,"Black",38.8608462195878,-76.9606932141394,"Ward 7","75 plus","Male"
"1152",710168,531,689,"Black",38.9419628038162,-77.0337417629998,"Ward 4","65-74","Male"
"1153",515877,904,802,"Black",38.908234573022,-77.0195929052771,"Ward 6","35-54","Male"
"1154",530478,952,1550,"Black",38.9038968128562,-76.9258513083919,"Ward 7","65-74","Male"
"1155",745320,1224,1481,"Black",38.8792224923201,-76.9345809670583,"Ward 7","75 plus","Male"
"1156",991771,1091,1551,"Black",38.8913195900591,-76.9258034978325,"Ward 7","35-54","Male"
"1157",436402,1482,1115,"Black",38.8558948617121,-76.9803718021206,"Ward 8","35-54","Male"
"1158",180916,1470,1224,"Black",38.856999095461,-76.9667665061013,"Ward 8","18-34","Male"
"1159",140716,1864,852,"Black",38.8213463832643,-77.013315024796,"Ward 8","65-74","Male"
"1160",981408,394,775,"Black",38.9543256086595,-77.022961742868,"Ward 4","35-54","Male"
"1161",267156,527,737,"Black",38.9422995643989,-77.027745061178,"Ward 4","65-74","Male"
"1162",113829,1706,929,"Black",38.835678536068,-77.0036276169174,"Ward 8","18-34","Male"
"1163",425540,1064,1656,"Black",38.8937739273028,-76.9126037282207,"Ward 7","65-74","Male"
"1164",260885,1279,853,"Black",38.8742710430614,-77.0131540465977,"Ward 6","35-54","Male"
"1165",342786,1543,1153,"Black",38.8504150778011,-76.9755897304329,"Ward 8","55-64","Male"
"1166",699798,824,680,"Black",38.9154093379526,-77.0348510146776,"Ward 2","35-54","Male"
"1167",275571,1568,1046,"Black",38.8481107972472,-76.9890131620036,"Ward 8","75 plus","Male"
"1168",232590,937,868,"Black",38.9052453617281,-77.0112594353985,"Ward 6","65-74","Male"
"1169",817934,1096,1205,"Black",38.8908020681498,-76.969067539789,"Ward 7","35-54","Female"
"1170",725977,1263,859,"Black",38.8757551819348,-77.0123916346348,"Ward 6","65-74","Female"
"1171",526750,849,934,"Black",38.913175694655,-77.0031020086842,"Ward 5","55-64","Male"
"1172",679907,283,828,"Black",38.9644173754828,-77.0163562338306,"Ward 4","55-64","Male"
"1173",569109,1554,1079,"Black",38.849440229588,-76.984852258918,"Ward 8","65-74","Male"
"1174",241281,834,605,"Black",38.9145022123955,-77.0442426868905,"Ward 2","65-74","Male"
"1175",991375,1010,1526,"Black",38.898663147049,-76.9289112308804,"Ward 7","35-54","Female"
"1176",940609,1024,1630,"Black",38.897354404835,-76.9159033434209,"Ward 7","35-54","Male"
"1177",280905,1046,1075,"Black",38.8953926414564,-76.9854431973269,"Ward 6","55-64","Male"
"1178",922522,284,829,"Black",38.9643274281461,-77.0161768984111,"Ward 4","75 plus","Male"
"1179",545722,954,1372,"Black",38.903720264965,-76.948159561348,"Ward 7","35-54","Female"
"1180",460743,427,989,"Black",38.9513225633765,-76.9961255771474,"Ward 5","55-64","Female"
"1181",668009,906,1519,"Black",38.907988595247,-76.9297577906551,"Ward 7","75 plus","Male"
"1182",564147,859,1044,"Black",38.9123236139753,-76.9892323418634,"Ward 5","18-34","Male"
"1183",981695,1251,1307,"Black",38.8767745384771,-76.9563579074713,"Ward 7","55-64","Male"
"1184",645491,1130,1469,"Black",38.8877580514806,-76.9360169571688,"Ward 7","18-34","Male"
"1185",677332,1271,1136,"Black",38.8750177295006,-76.9777663396918,"Ward 8","18-34","Male"
"1186",175803,1296,1437,"Black",38.8727215362091,-76.9400623478847,"Ward 7","65-74","Male"
"1187",238322,1009,1023,"Black",38.8987339842653,-76.9919305074779,"Ward 6","35-54","Male"
"1188",165492,1239,839,"Black",38.8779030958139,-77.0149799555268,"Ward 6","75 plus","Male"
"1189",180487,957,1144,"Black",38.9033738128208,-76.976797005569,"Ward 5","18-34","Male"
"1190",539798,1214,946,"Black",38.8801997998054,-77.0014819216146,"Ward 6","18-34","Male"
"1191",271312,999,1417,"Black",38.8995795484371,-76.9425816825841,"Ward 7","65-74","Male"
"1192",797863,410,971,"Black",38.95293617713,-76.9983802418634,"Ward 5","35-54","Male"
"1193",657485,465,256,"Black",38.947949320006,-77.0879275669448,"Ward 3","18-34","Male"
"1194",897161,973,1185,"Black",38.901938137772,-76.9716174212749,"Ward 5","55-64","Male"
"1195",750447,1429,1114,"Black",38.8607510922573,-76.9804978997539,"Ward 8","65-74","Male"
"1196",521437,1328,1073,"Black",38.8698382796961,-76.9856894338311,"Ward 8","65-74","Male"
"1197",382427,328,819,"Black",38.9602824141093,-77.0174384910507,"Ward 4","18-34","Male"
"1198",345599,1150,1378,"Black",38.8859801703613,-76.9473936576152,"Ward 7","55-64","Male"
"1199",150051,27,634,"Black",38.9875477755725,-77.0406423110763,"Ward 4","75 plus","Male"
"1200",928129,745,941,"Black",38.9226144489217,-77.0021810067193,"Ward 5","65-74","Male"
"1201",187764,1441,1256,"Black",38.8595953275375,-76.9627322744866,"Ward 7","55-64","Male"
"1202",365734,1783,905,"Black",38.828718181982,-77.0067039132977,"Ward 8","65-74","Male"
"1203",172824,709,764,"Black",38.9258687659952,-77.0243216961342,"Ward 1","55-64","Male"
"1204",773987,1372,1275,"Black",38.8658851846018,-76.9603973985839,"Ward 7","75 plus","Male"
"1205",367055,1161,1116,"Black",38.8849487457067,-76.9802565965369,"Ward 6","35-54","Male"
"1206",616195,850,773,"Black",38.9130955332839,-77.0232496749004,"Ward 6","75 plus","Male"
"1207",997513,414,967,"Black",38.9525285559722,-76.9989202422666,"Ward 5","18-34","Female"
"1208",690926,735,935,"Black",38.923534580397,-77.0029477642035,"Ward 5","75 plus","Male"
"1209",833906,1018,1592,"Black",38.8978511691191,-76.9205830117433,"Ward 7","75 plus","Male"
"1210",845199,330,922,"Black",38.9601282422827,-77.0045214698696,"Ward 4","75 plus","Male"
"1211",777320,1271,858,"Black",38.8749939941003,-77.01253987829,"Ward 6","18-34","Male"
"1212",796110,1182,1464,"Black",38.8830188197371,-76.9366285809913,"Ward 7","35-54","Male"
"1213",580300,1031,1118,"Black",38.8967343152017,-76.9800299962692,"Ward 6","35-54","Female"
"1214",445922,641,668,"Black",38.9320129083738,-77.0362882181889,"Ward 1","35-54","Male"
"1215",403245,431,872,"Black",38.9510364210765,-77.0107719892835,"Ward 4","35-54","Male"
"1216",355640,1586,1036,"Black",38.846479536151,-76.9902127048866,"Ward 8","55-64","Male"
"1217",418079,450,810,"Black",38.9492969888972,-77.0185440610772,"Ward 4","65-74","Male"
"1218",224256,916,1106,"Black",38.9070941030562,-76.9815583182516,"Ward 5","35-54","Male"
"1219",366351,1508,997,"Black",38.8535437361988,-76.9951320577333,"Ward 8","35-54","Male"
"1220",971372,476,818,"Black",38.9469155529138,-77.0175941021119,"Ward 4","75 plus","Male"
"1221",765124,766,1150,"Black",38.9206873340123,-76.9760327553437,"Ward 5","55-64","Male"
"1222",666791,1207,1501,"Black",38.8807752546017,-76.9320499989077,"Ward 7","65-74","Male"
"1223",718914,1289,1106,"Black",38.8733762881093,-76.9814950637006,"Ward 8","35-54","Male"
"1224",653381,1667,1010,"Black",38.8391667796879,-76.9935492029259,"Ward 8","55-64","Male"
"1225",731180,536,899,"Black",38.9414777016135,-77.0074267863427,"Ward 5","35-54","Male"
"1226",681018,1175,1107,"Black",38.8837288891317,-76.9813483180798,"Ward 6","35-54","Male"
"1227",432276,701,691,"Black",38.9265956211917,-77.0334469709768,"Ward 1","55-64","Male"
"1228",693754,926,1351,"Black",38.9061812955667,-76.9508403675428,"Ward 7","65-74","Female"
"1229",265372,675,799,"Black",38.9289328808945,-77.0199765055435,"Ward 1","35-54","Male"
"1230",124642,555,1049,"Black",38.9398063546946,-76.9886680451531,"Ward 5","35-54","Male"
"1231",845755,826,466,"Black",38.9152688180736,-77.0616572628171,"Ward 2","35-54","Male"
"1232",925919,732,719,"Black",38.9237992802919,-77.0299622164428,"Ward 1","35-54","Female"
"1233",261565,421,761,"Black",38.9518645575592,-77.0246805664738,"Ward 4","35-54","Male"
"1234",426153,340,783,"Black",38.9591977350729,-77.0218912810367,"Ward 4","35-54","Male"
"1235",338266,1208,833,"Black",38.8807242341075,-77.0157151228098,"Ward 6","55-64","Male"
"1236",500462,1755,896,"Black",38.8312492274299,-77.0077986301544,"Ward 8","65-74","Female"
"1237",746790,1128,1375,"Black",38.8879374187425,-76.9478763837155,"Ward 7","35-54","Male"
"1238",590577,952,1369,"Black",38.903863042329,-76.9485733499997,"Ward 7","75 plus","Female"
"1239",484390,1409,1174,"Black",38.8625072542542,-76.9729960741578,"Ward 8","65-74","Male"
"1240",763092,330,772,"Black",38.9601218533408,-77.0233801407418,"Ward 4","55-64","Male"
"1241",966006,1177,831,"Black",38.8834941473766,-77.0159170608587,"Ward 6","55-64","Female"
"1242",590846,291,682,"Black",38.9636986243211,-77.0346442024931,"Ward 4","55-64","Male"
"1243",328324,728,692,"Black",38.9241751082187,-77.0333235349188,"Ward 1","18-34","Male"
"1244",340042,451,844,"Black",38.9491585177114,-77.0143555316221,"Ward 4","55-64","Male"
"1245",572530,1126,1537,"Black",38.8881493232478,-76.9275840302989,"Ward 7","55-64","Female"
"1246",810279,426,818,"Black",38.9514605894405,-77.0175848356399,"Ward 4","35-54","Male"
"1247",875725,1172,1123,"Black",38.8839887252847,-76.9794076388596,"Ward 6","35-54","Male"
"1248",358422,1531,1112,"Black",38.8515226033419,-76.9807819295153,"Ward 8","75 plus","Male"
